大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
慕尼黑大学	University of Munich	德国, 欧洲	USNEWS世界大学排名	2021	46	46
海德堡大学	Heidelberg University	德国, 欧洲	USNEWS世界大学排名	2021	54	54
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	USNEWS世界大学排名	2021	76	76
柏林洪堡大学	Humboldt University of Berlin	德国, 欧洲	USNEWS世界大学排名	2021	82	82
柏林自由大学	Free University of Berlin	德国, 欧洲	USNEWS世界大学排名	2021	111	111
波恩大学	University of Bonn	德国, 欧洲	USNEWS世界大学排名	2021	114	114
汉堡大学	University of Hamburg	德国, 欧洲	USNEWS世界大学排名	2021	155	155
哥廷根大学	University of Goettingen	德国, 欧洲	USNEWS世界大学排名	2021	158	158
弗莱堡大学	University of Freiburg	德国, 欧洲	USNEWS世界大学排名	2021	168	168
图宾根大学	University of Tuebingen	德国, 欧洲	USNEWS世界大学排名	2021	180	180
亚琛工业大学	Rwth Aachen University	德国, 欧洲	USNEWS世界大学排名	2021	184	184
德累斯顿工业大学	Dresden University of Technology	德国, 欧洲	USNEWS世界大学排名	2021	186	186
维尔茨堡大学	University of Wuerzburg	德国, 欧洲	USNEWS世界大学排名	2021	186	186
卡尔斯鲁厄理工学院	Karlsruhe Institute of Technology, Kit	德国, 欧洲	USNEWS世界大学排名	2021	197	197
美因茨大学	University of Mainz	德国, 欧洲	USNEWS世界大学排名	2021	214	214
法兰克福大学	University of Frankfurt	德国, 欧洲	USNEWS世界大学排名	2021	222	222
科隆大学	University of Cologne	德国, 欧洲	USNEWS世界大学排名	2021	232	232
明斯特大学	University of Muenster	德国, 欧洲	USNEWS世界大学排名	2021	236	236
埃朗根-纽伦堡大学	University of Erlangen, Nuremberg	德国, 欧洲	USNEWS世界大学排名	2021	238	238
德国基尔大学	University of Kiel	德国, 欧洲	USNEWS世界大学排名	2021	274	274
杜伊斯堡-埃森大学	University of Duisburg, Essen	德国, 欧洲	USNEWS世界大学排名	2021	285	285
乌尔姆大学	University of Ulm	德国, 欧洲	USNEWS世界大学排名	2021	316	316
柏林工业大学	Technical University of Berlin	德国, 欧洲	USNEWS世界大学排名	2021	338	338
莱比锡大学	University of Leipzig	德国, 欧洲	USNEWS世界大学排名	2021	342	342
波鸿大学	University of Bochum	德国, 欧洲	USNEWS世界大学排名	2021	372	372
杜塞尔多夫大学	University of Duesseldorf	德国, 欧洲	USNEWS世界大学排名	2021	383	383
耶拿大学	University of Jena	德国, 欧洲	USNEWS世界大学排名	2021	395	395
吉森大学	University of Giessen	德国, 欧洲	USNEWS世界大学排名	2021	419	419
汉诺威医学院	Hannover Medical School	德国, 欧洲	USNEWS世界大学排名	2021	427	427
德国伍珀塔尔大学	Bergische Universitt Wuppertal	德国, 欧洲	USNEWS世界大学排名	2021	467	467
多特蒙德工业大学	Technical University of Dortmund	德国, 欧洲	USNEWS世界大学排名	2021	475	475
比勒费尔德大学	Bielefeld University	德国, 欧洲	USNEWS世界大学排名	2021	483	483
雷根斯堡大学	University of Regensburg	德国, 欧洲	USNEWS世界大学排名	2021	486	486
波茨坦大学	University of Potsdam	德国, 欧洲	USNEWS世界大学排名	2021	490	490
马尔堡大学	University of Marburg	德国, 欧洲	USNEWS世界大学排名	2021	499	499
康斯坦茨大学	University of Konstanz	德国, 欧洲	USNEWS世界大学排名	2021	511	511
