大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
东京大学	The University of Tokyo	日本, 亚洲	USNEWS世界大学排名	2019	62	62
京都大学	Kyoto University	日本, 亚洲	USNEWS世界大学排名	2019	119	119
大阪大学	Osaka University	日本, 亚洲	USNEWS世界大学排名	2019	215	215
东北大学，仙台	Tohoku University	日本, 亚洲	USNEWS世界大学排名	2019	227	227
名古屋大学	Nagoya University	日本, 亚洲	USNEWS世界大学排名	2019	272	272
东京工业大学	Tokyo Institute of Technology	日本, 亚洲	USNEWS世界大学排名	2019	289	289
九州大学	Kyushu University	日本, 亚洲	USNEWS世界大学排名	2019	327	327
筑波大学	University of Tsukuba	日本, 亚洲	USNEWS世界大学排名	2019	379	379
北海道大学	Hokkaido University	日本, 亚洲	USNEWS世界大学排名	2019	380	380
早稻田大学	Waseda University	日本, 亚洲	USNEWS世界大学排名	2019	388	388
庆应义塾大学	Keio University	日本, 亚洲	USNEWS世界大学排名	2019	489	489
东京都立大学	Tokyo Metropolitan University	日本, 亚洲	USNEWS世界大学排名	2019	503	503
广岛大学	Hiroshima University	日本, 亚洲	USNEWS世界大学排名	2019	533	533
神户大学	Kobe University	日本, 亚洲	USNEWS世界大学排名	2019	533	533
冈山大学	Okayama University	日本, 亚洲	USNEWS世界大学排名	2019	552	552
东京医牙大学	Tokyo Medical And Dental University	日本, 亚洲	USNEWS世界大学排名	2019	663	663
千叶大学	Chiba University	日本, 亚洲	USNEWS世界大学排名	2019	667	667
信州大学	Shinshu University	日本, 亚洲	USNEWS世界大学排名	2019	708	708
立命馆大学	Ritsumeikan University	日本, 亚洲	USNEWS世界大学排名	2019	822	822
新潟大学	Niigata University	日本, 亚洲	USNEWS世界大学排名	2019	826	826
东京理科大学	Tokyo University of Science	日本, 亚洲	USNEWS世界大学排名	2019	837	837
高级研究大学	The Graduate University For Advanced Studies	日本, 亚洲	USNEWS世界大学排名	2019	880	880
金泽大学	Kanazawa University	日本, 亚洲	USNEWS世界大学排名	2019	890	890
熊本大学	Kumamoto University	日本, 亚洲	USNEWS世界大学排名	2019	894	894
长崎大学	Nagasaki University	日本, 亚洲	USNEWS世界大学排名	2019	914	914
大阪市立大学	Osaka City University	日本, 亚洲	USNEWS世界大学排名	2019	927	927
