大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
哈佛大学	Harvard University	美国, 北美洲	USNEWS世界大学排名	2022	1	1
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	USNEWS世界大学排名	2022	2	2
斯坦福大学	Stanford University	美国, 北美洲	USNEWS世界大学排名	2022	3	3
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	USNEWS世界大学排名	2022	4	4
哥伦比亚大学	Columbia University	美国, 北美洲	USNEWS世界大学排名	2022	6	6
华盛顿大学-西雅图	University of Washington	美国, 北美洲	USNEWS世界大学排名	2022	7	7
加州理工学院	California Institute of Technology	美国, 北美洲	USNEWS世界大学排名	2022	9	9
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	USNEWS世界大学排名	2022	9	9
加州大学-旧金山	University of California, San Francisco	美国, 北美洲	USNEWS世界大学排名	2022	11	11
耶鲁大学	Yale University	美国, 北美洲	USNEWS世界大学排名	2022	12	12
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	USNEWS世界大学排名	2022	13	13
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	USNEWS世界大学排名	2022	14	14
芝加哥大学	University of Chicago	美国, 北美洲	USNEWS世界大学排名	2022	15	15
普林斯顿大学	Princeton University	美国, 北美洲	USNEWS世界大学排名	2022	16	16
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	USNEWS世界大学排名	2022	19	19
加州大学-圣地亚哥	University of California, San Diego	美国, 北美洲	USNEWS世界大学排名	2022	21	21
康奈尔大学	Cornell University	美国, 北美洲	USNEWS世界大学排名	2022	22	22
杜克大学	Duke University	美国, 北美洲	USNEWS世界大学排名	2022	23	23
西北大学，埃文斯顿	Northwestern University	美国, 北美洲	USNEWS世界大学排名	2022	24	24
纽约大学	New York University	美国, 北美洲	USNEWS世界大学排名	2022	30	30
华盛顿大学-圣路易斯	Washington University In St. Louis	美国, 北美洲	USNEWS世界大学排名	2022	31	31
北卡罗来纳大学-教堂山	University of North Carolina At Chapel Hill	美国, 北美洲	USNEWS世界大学排名	2022	39	39
