大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
清华大学	Tsinghua University	中国, 亚洲, C9, 双一流, 985, 211, 北京, 综合类, 公立	计算机科学	2019	1	1
南洋理工大学	Nanyang Technological University	新加坡, 亚洲	计算机科学	2019	2	2
德克萨斯州大学-奥斯汀	The University of Texas At Austin	美国, 北美洲	计算机科学	2019	3	3
新加坡国立大学	National University of Singapore	新加坡, 亚洲	计算机科学	2019	4	4
阿卜杜勒阿齐兹国王大学	King Abdulaziz University	沙特, 亚洲	计算机科学	2019	5	5
华中科技大学	Huazhong University of Science And Technology	中国, 亚洲, 双一流, 985, 211, 湖北, 综合类, 公立	计算机科学	2019	6	6
萨克雷大学(巴黎第十一大学)	Universite Paris Saclay (university of Paris-sud, Paris 11)	法国, 欧洲	计算机科学	2019	7	7
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	计算机科学	2019	8	8
浙江大学	Zhejiang University	中国, 亚洲, C9, 双一流, 985, 211, 浙江, 综合类, 公立	计算机科学	2019	9	9
东南大学	Southeast University	中国, 亚洲, 双一流, 985, 211, 江苏, 综合类, 公立	计算机科学	2019	10	10
香港城市大学	City University of Hong Kong	中国香港, 亚洲	计算机科学	2019	11	11
斯坦福大学	Stanford University	美国, 北美洲	计算机科学	2019	11	11
上海交通大学	Shanghai Jiao Tong University	中国, 亚洲, C9, 双一流, 985, 211, 上海, 综合类, 公立	计算机科学	2019	13	13
滑铁卢大学	University of Waterloo	加拿大, 北美洲	计算机科学	2019	14	14
英属哥伦比亚大学	University of British Columbia	加拿大, 北美洲	计算机科学	2019	15	15
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	计算机科学	2019	16	16
香港科技大学	The Hong Kong University of Science And Technology	中国香港, 亚洲	计算机科学	2019	17	17
普林斯顿大学	Princeton University	美国, 北美洲	计算机科学	2019	18	18
佐治亚理工学院	Georgia Institute of Technology	美国, 北美洲	计算机科学	2019	19	19
北京邮电大学	Beijing University of Posts And Telecommunications	中国, 亚洲, 211, 北京, 理工类, 公立	计算机科学	2019	20	20
南加州大学	University of Southern California	美国, 北美洲	计算机科学	2019	21	21
卡内基梅隆大学	Carnegie Mellon University	美国, 北美洲	计算机科学	2019	22	22
北京大学	Peking University	中国, 亚洲, C9, 双一流, 985, 211, 北京, 综合类, 公立	计算机科学	2019	23	23
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	计算机科学	2019	24	24
伦敦大学学院	University College London	英国, 欧洲	计算机科学	2019	25	25
电子科技大学	University of Electronic Science And Technology of China	中国, 亚洲, 双一流, 985, 211, 四川, 理工类, 公立	计算机科学	2019	26	26
香港中文大学	The Chinese University of Hong Kong	中国香港, 亚洲	计算机科学	2019	27	27
哈尔滨工业大学	Harbin Institute of Technology	中国, 亚洲, C9, 双一流, 985, 211, 黑龙江, 理工类, 公立	计算机科学	2019	28	28
多伦多大学	University of Toronto	加拿大, 北美洲	计算机科学	2019	28	28
西安电子科技大学	Xidian University	中国, 亚洲, 211, 陕西, 理工类, 公立	计算机科学	2019	30	30
帝国理工学院	Imperial College London	英国, 欧洲	计算机科学	2019	31	31
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	计算机科学	2019	32	32
新南威尔士大学	The University of New South Wales	澳大利亚, 大洋洲	计算机科学	2019	33	33
香港理工大学	The Hong Kong Polytechnic University	中国香港, 亚洲	计算机科学	2019	34	34
哈佛大学	Harvard University	美国, 北美洲	计算机科学	2019	35	35
加泰罗尼亚理工大学	Polytechnic University of Catalonia	西班牙, 欧洲	计算机科学	2019	36	36
