大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
华沙大学	University of Warsaw	波兰, 欧洲	USNEWS世界大学排名	2020	286	286
克拉科夫雅盖隆大学	Jagiellonian University	波兰, 欧洲	USNEWS世界大学排名	2020	343	343
华沙工业大学	Warsaw University of Technology	波兰, 欧洲	USNEWS世界大学排名	2020	611	611
矿业冶金学院	Agh University of Science And Technology	波兰, 欧洲	USNEWS世界大学排名	2020	635	635
波兹南密茨凯维奇大学	Adam Mickiewicz University	波兰, 欧洲	USNEWS世界大学排名	2020	799	799
弗罗茨瓦夫大学	University of Wroclaw	波兰, 欧洲	USNEWS世界大学排名	2020	833	833
弗罗茨瓦夫医科大学	Wroclaw Medical University	波兰, 欧洲	USNEWS世界大学排名	2020	926	926
弗罗茨瓦夫理工大学	Wroclaw University of Technology	波兰, 欧洲	USNEWS世界大学排名	2020	961	961
哥白尼大学	Nicolaus Copernicus University	波兰, 欧洲	USNEWS世界大学排名	2020	984	984
格但斯克医科大学	Medical University of Gdańsk	波兰, 欧洲	USNEWS世界大学排名	2020	995	995
华沙医科大学	Medical University of Warsaw	波兰, 欧洲	USNEWS世界大学排名	2020	1033	1033
卡托维兹西里西亚大学	University of Silesia	波兰, 欧洲	USNEWS世界大学排名	2020	1082	1082
格但斯克大学	University of Gdansk	波兰, 欧洲	USNEWS世界大学排名	2020	1096	1096
罗兹大学	University of Lodz	波兰, 欧洲	USNEWS世界大学排名	2020	1119	1119
格但斯克工业大学	Gdansk University of Technology	波兰, 欧洲	USNEWS世界大学排名	2020	1148	1148
波兹南工业大学	Poznań University of Technology	波兰, 欧洲	USNEWS世界大学排名	2020	1148	1148
罗兹科技大学	Technical University of Lodz	波兰, 欧洲	USNEWS世界大学排名	2020	1194	1194
罗兹医科大学	Medical University of Lodz	波兰, 欧洲	USNEWS世界大学排名	2020	1203	1203
华沙中央农村经济学院	Warsaw University of Life Sciences – Sggw, Wuls-sggw	波兰, 欧洲	USNEWS世界大学排名	2020	1221	1221
玛丽亚•斯克沃多夫斯卡-居里大学	Maria Curie-skłodowska University	波兰, 欧洲	USNEWS世界大学排名	2020	1303	1303
波美拉尼亚医科大学	Pomeranian Medical University In Szczecin	波兰, 欧洲	USNEWS世界大学排名	2020	1303	1303
波兹南医科大学	Poznan University of Medical Sciences	波兰, 欧洲	USNEWS世界大学排名	2020	1312	1312
西里西亚工业大学	Silesian University of Technology	波兰, 欧洲	USNEWS世界大学排名	2020	1351	1351
克拉科夫工业大学	Cracow University of Technology	波兰, 欧洲	USNEWS世界大学排名	2020	1363	1363
奥尔什丁瓦尔米亚玛祖里大学	University of Warmia And Mazury In Olsztyn	波兰, 欧洲	USNEWS世界大学排名	2020	1363	1363
西里西亚医科大学	Medical University of Silesia	波兰, 欧洲	USNEWS世界大学排名	2020	1399	1399
卢布林医科大学	Medical University of Lublin	波兰, 欧洲	USNEWS世界大学排名	2020	1414	1414
热舒夫大学	University of Rzeszów	波兰, 欧洲	USNEWS世界大学排名	2020	1430	1430
琴斯托霍瓦工业大学	Częstochowa University of Technology	波兰, 欧洲	USNEWS世界大学排名	2020	1445	1445
波兹南生命科学大学	Poznań University of Life Sciences	波兰, 欧洲	USNEWS世界大学排名	2020	1457	1457
弗罗茨瓦夫环境与生命科学大学	Wrocław University of Environmental And Life Sciences	波兰, 欧洲	USNEWS世界大学排名	2020	1465	1465
