大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	QS世界大学排名	2019	61	61
慕尼黑大学	University of Munich	德国, 欧洲	QS世界大学排名	2019	62	62
海德堡大学	Heidelberg University	德国, 欧洲	QS世界大学排名	2019	64	64
卡尔斯鲁厄理工学院	Karlsruhe Institute of Technology, Kit	德国, 欧洲	QS世界大学排名	2019	116	116
柏林洪堡大学	Humboldt University of Berlin	德国, 欧洲	QS世界大学排名	2019	121	121
柏林自由大学	Free University of Berlin	德国, 欧洲	QS世界大学排名	2019	130	130
亚琛工业大学	Rwth Aachen University	德国, 欧洲	QS世界大学排名	2019	144	144
柏林工业大学	Technical University of Berlin	德国, 欧洲	QS世界大学排名	2019	147	147
图宾根大学	University of Tuebingen	德国, 欧洲	QS世界大学排名	2019	168	168
弗莱堡大学	University of Freiburg	德国, 欧洲	QS世界大学排名	2019	186	=186
德累斯顿工业大学	Dresden University of Technology	德国, 欧洲	QS世界大学排名	2019	191	191
哥廷根大学	University of Goettingen	德国, 欧洲	QS世界大学排名	2019	197	197
汉堡大学	University of Hamburg	德国, 欧洲	QS世界大学排名	2019	223	=223
达姆施塔特工业大学	Technical University Darmstadt	德国, 欧洲	QS世界大学排名	2019	253	=253
波恩大学	University of Bonn	德国, 欧洲	QS世界大学排名	2019	255	255
斯图加特大学	University of Stuttgart	德国, 欧洲	QS世界大学排名	2019	260	=260
法兰克福大学	University of Frankfurt	德国, 欧洲	QS世界大学排名	2019	279	=279
埃朗根-纽伦堡大学	University of Erlangen, Nuremberg	德国, 欧洲	QS世界大学排名	2019	299	=299
科隆大学	University of Cologne	德国, 欧洲	QS世界大学排名	2019	306	=306
耶拿大学	University of Jena	德国, 欧洲	QS世界大学排名	2019	326	=326
明斯特大学	University of Muenster	德国, 欧洲	QS世界大学排名	2019	329	=329
乌尔姆大学	University of Ulm	德国, 欧洲	QS世界大学排名	2019	332	=332
曼海姆大学	Universität Mannheim	德国, 欧洲	QS世界大学排名	2019	338	=338
波鸿大学	University of Bochum	德国, 欧洲	QS世界大学排名	2019	372	372
康斯坦茨大学	University of Konstanz	德国, 欧洲	QS世界大学排名	2019	397	=397
美因茨大学	University of Mainz	德国, 欧洲	QS世界大学排名	2019	407	=407
德国基尔大学	University of Kiel	德国, 欧洲	QS世界大学排名	2019	453	=453
萨尔大学	Saarland University	德国, 欧洲	QS世界大学排名	2019	461	=461
霍恩海姆大学	University of Hohenheim	德国, 欧洲	QS世界大学排名	2019	495	=495
布伦瑞克工业大学	Technical University of Braunschweig	德国, 欧洲	QS世界大学排名	2019	500	=500
不来梅大学	University of Bremen	德国, 欧洲	QS世界大学排名	2019	511	511-520
维尔茨堡大学	University of Wuerzburg	德国, 欧洲	QS世界大学排名	2019	521	521-530
吉森大学	University of Giessen	德国, 欧洲	QS世界大学排名	2019	551	551-560
汉诺威大学	University of Hannover	德国, 欧洲	QS世界大学排名	2019	551	551-560
哈勒-维腾贝格大学	Martin-luther-universität Halle-wittenberg	德国, 欧洲	QS世界大学排名	2019	561	561-570
雷根斯堡大学	University of Regensburg	德国, 欧洲	QS世界大学排名	2019	571	571-580
莱比锡大学	University of Leipzig	德国, 欧洲	QS世界大学排名	2019	581	581-590
马尔堡大学	University of Marburg	德国, 欧洲	QS世界大学排名	2019	601	601-650
拜罗伊特大学	University of Bayreuth	德国, 欧洲	QS世界大学排名	2019	601	601-650
杜伊斯堡-埃森大学	University of Duisburg, Essen	德国, 欧洲	QS世界大学排名	2019	601	601-650
波茨坦大学	University of Potsdam	德国, 欧洲	QS世界大学排名	2019	601	601-650
多特蒙德工业大学	Technical University of Dortmund	德国, 欧洲	QS世界大学排名	2019	701	701-750
比勒费尔德大学	Bielefeld University	德国, 欧洲	QS世界大学排名	2019	701	701-750
杜塞尔多夫大学	University of Duesseldorf	德国, 欧洲	QS世界大学排名	2019	701	701-750
罗斯托克大学	University of Rostock	德国, 欧洲	QS世界大学排名	2019	701	701-750
奥托拜斯海姆管理学院	Whu - Otto Beisheim School of Management	德国, 欧洲	QS世界大学排名	2019	9999	N/A
