大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	QS世界大学排名	2012	1	1
剑桥大学	University of Cambridge	英国, 欧洲	QS世界大学排名	2012	2	2
哈佛大学	Harvard University	美国, 北美洲	QS世界大学排名	2012	3	3
伦敦大学学院	University College London	英国, 欧洲	QS世界大学排名	2012	4	4
牛津大学	University of Oxford	英国, 欧洲	QS世界大学排名	2012	5	5
帝国理工学院	Imperial College London	英国, 欧洲	QS世界大学排名	2012	6	6
耶鲁大学	Yale University	美国, 北美洲	QS世界大学排名	2012	7	7
芝加哥大学	University of Chicago	美国, 北美洲	QS世界大学排名	2012	8	8
普林斯顿大学	Princeton University	美国, 北美洲	QS世界大学排名	2012	9	9
加州理工学院	California Institute of Technology	美国, 北美洲	QS世界大学排名	2012	10	10
哥伦比亚大学	Columbia University	美国, 北美洲	QS世界大学排名	2012	11	11
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	QS世界大学排名	2012	12	12
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	QS世界大学排名	2012	13	13
康奈尔大学	Cornell University	美国, 北美洲	QS世界大学排名	2012	14	14
斯坦福大学	Stanford University	美国, 北美洲	QS世界大学排名	2012	15	15
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	QS世界大学排名	2012	16	16
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	QS世界大学排名	2012	17	17
麦吉尔大学	Mcgill University	加拿大, 北美洲	QS世界大学排名	2012	18	18
多伦多大学	University of Toronto	加拿大, 北美洲	QS世界大学排名	2012	19	19
杜克大学	Duke University	美国, 北美洲	QS世界大学排名	2012	20	20
爱丁堡大学	The University of Edinburgh	英国, 欧洲	QS世界大学排名	2012	21	21
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	QS世界大学排名	2012	22	22
香港大学	The University of Hong Kong	中国香港, 亚洲	QS世界大学排名	2012	23	23
澳大利亚国立大学	The Australian National University	澳大利亚, 大洋洲	QS世界大学排名	2012	24	24
新加坡国立大学	National University of Singapore	新加坡, 亚洲	QS世界大学排名	2012	25	25
伦敦国王学院	King's College London	英国, 欧洲	QS世界大学排名	2012	26	26
西北大学，埃文斯顿	Northwestern University	美国, 北美洲	QS世界大学排名	2012	27	27
布里斯托尔大学	University of Bristol	英国, 欧洲	QS世界大学排名	2012	28	28
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	QS世界大学排名	2012	29	29
东京大学	The University of Tokyo	日本, 亚洲	QS世界大学排名	2012	30	30
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	QS世界大学排名	2012	31	31
曼彻斯特大学	The University of Manchester	英国, 欧洲	QS世界大学排名	2012	32	32
香港科技大学	The Hong Kong University of Science And Technology	中国香港, 亚洲	QS世界大学排名	2012	33	33
巴黎高等师范学校	Ecole Normale Superieure, Paris	法国, 欧洲	QS世界大学排名	2012	34	34
京都大学	Kyoto University	日本, 亚洲	QS世界大学排名	2012	35	35
