大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	计算机科学	2020	1	1
斯坦福大学	Stanford University	美国, 北美洲	计算机科学	2020	2	2
卡内基梅隆大学	Carnegie Mellon University	美国, 北美洲	计算机科学	2020	3	3
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	计算机科学	2020	4	4
哈佛大学	Harvard University	美国, 北美洲	计算机科学	2020	7	7
普林斯顿大学	Princeton University	美国, 北美洲	计算机科学	2020	11	11
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	计算机科学	2020	15	15
华盛顿大学-西雅图	University of Washington	美国, 北美洲	计算机科学	2020	18	18
哥伦比亚大学	Columbia University	美国, 北美洲	计算机科学	2020	19	19
康奈尔大学	Cornell University	美国, 北美洲	计算机科学	2020	19	19
纽约大学	New York University	美国, 北美洲	计算机科学	2020	19	19
佐治亚理工学院	Georgia Institute of Technology	美国, 北美洲	计算机科学	2020	27	27
加州理工学院	California Institute of Technology	美国, 北美洲	计算机科学	2020	29	29
德克萨斯州大学-奥斯汀	The University of Texas At Austin	美国, 北美洲	计算机科学	2020	31	31
伊利诺伊大学厄巴纳-香槟分校	University of Illinois At Urbana-champaign	美国, 北美洲	计算机科学	2020	33	33
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	计算机科学	2020	35	35
南加州大学	University of Southern California	美国, 北美洲	计算机科学	2020	44	44
耶鲁大学	Yale University	美国, 北美洲	计算机科学	2020	46	46
芝加哥大学	University of Chicago	美国, 北美洲	计算机科学	2020	47	47
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	计算机科学	2020	48	48
马里兰大学-大学城	University of Maryland, College Park	美国, 北美洲	计算机科学	2020	50	50
波士顿大学	Boston University	美国, 北美洲	计算机科学	2020	51	51-100
杜克大学	Duke University	美国, 北美洲	计算机科学	2020	51	51-100
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	计算机科学	2020	51	51-100
普渡大学-西拉法叶	Purdue University, West Lafayette	美国, 北美洲	计算机科学	2020	51	51-100
加州大学-圣地亚哥	University of California, San Diego	美国, 北美洲	计算机科学	2020	51	51-100
威斯康星大学-麦迪逊	University of Wisconsin, Madison	美国, 北美洲	计算机科学	2020	51	51-100
密歇根州立大学	Michigan State University	美国, 北美洲	计算机科学	2020	101	101-150
宾夕法尼亚州立大学-大学城	Pennsylvania State University, University Park	美国, 北美洲	计算机科学	2020	101	101-150
加州大学-欧文	University of California, Irvine	美国, 北美洲	计算机科学	2020	101	101-150
马萨诸塞大学-阿默斯特	University of Massachusetts Amherst	美国, 北美洲	计算机科学	2020	101	101-150
北卡罗来纳大学-教堂山	University of North Carolina At Chapel Hill	美国, 北美洲	计算机科学	2020	101	101-150
布朗大学	Brown University	美国, 北美洲	计算机科学	2020	151	151-200
东北大学，波士顿	Northeastern University, Boston	美国, 北美洲	计算机科学	2020	151	151-200
西北大学，埃文斯顿	Northwestern University	美国, 北美洲	计算机科学	2020	151	151-200
俄亥俄州立大学-哥伦布	The Ohio State University, Columbus	美国, 北美洲	计算机科学	2020	151	151-200
莱斯大学	Rice University	美国, 北美洲	计算机科学	2020	151	151-200
罗格斯大学新布朗斯维克分校	Rutgers, The State University of New Jersey - New Brunswick	美国, 北美洲	计算机科学	2020	151	151-200
纽约州立大学-石溪	Stony Brook University	美国, 北美洲	计算机科学	2020	151	151-200
德州农工大学	Texas A&m University	美国, 北美洲	计算机科学	2020	151	151-200
加州大学-圣塔芭芭拉	University of California, Santa Barbara	美国, 北美洲	计算机科学	2020	151	151-200
匹兹堡大学	University of Pittsburgh	美国, 北美洲	计算机科学	2020	151	151-200
弗吉尼亚大学	University of Virginia	美国, 北美洲	计算机科学	2020	151	151-200
亚利桑那州立大学	Arizona State University	美国, 北美洲	计算机科学	2020	201	201-250
印第安纳大学-布鲁明顿	Indiana University Bloomington	美国, 北美洲	计算机科学	2020	201	201-250
北卡罗来纳州立大学-罗利	North Carolina State University, Raleigh	美国, 北美洲	计算机科学	2020	201	201-250
加州大学-戴维斯	University of California, Davis	美国, 北美洲	计算机科学	2020	201	201-250
佛罗里达大学	University of Florida	美国, 北美洲	计算机科学	2020	201	201-250
伊利诺伊大学芝加哥分校	University of Illinois At Chicago	美国, 北美洲	计算机科学	2020	201	201-250
圣母玛利亚大学	University of Notre Dame	美国, 北美洲	计算机科学	2020	201	201-250
弗吉尼亚理工学院	Virginia Polytechnic Institute And State University	美国, 北美洲	计算机科学	2020	201	201-250
乔治梅森大学	George Mason University	美国, 北美洲	计算机科学	2020	251	251-300
亚利桑那大学	University of Arizona	美国, 北美洲	计算机科学	2020	251	251-300
科罗拉多大学-玻尔得	University of Colorado At Boulder	美国, 北美洲	计算机科学	2020	251	251-300
明尼苏达大学-双城	University of Minnesota, Twin Cities	美国, 北美洲	计算机科学	2020	251	251-300
德克萨斯大学-达拉斯	The University of Texas At Dallas	美国, 北美洲	计算机科学	2020	251	251-300
华盛顿州立大学-普尔曼	Washington State University	美国, 北美洲	计算机科学	2020	251	251-300
华盛顿大学-圣路易斯	Washington University In St. Louis	美国, 北美洲	计算机科学	2020	251	251-300
佛罗里达州立大学	Florida State University	美国, 北美洲	计算机科学	2020	301	301-350
乔治华盛顿大学	The George Washington University	美国, 北美洲	计算机科学	2020	301	301-350
罗切斯特大学	University of Rochester	美国, 北美洲	计算机科学	2020	301	301-350
达特茅斯学院	Dartmouth College	美国, 北美洲	计算机科学	2020	351	351-400
佐治亚州立大学	Georgia State University	美国, 北美洲	计算机科学	2020	351	351-400
伊利诺伊理工大学	Illinois Institute of Technology	美国, 北美洲	计算机科学	2020	351	351-400
伦斯勒理工学院	Rensselaer Polytechnic Institute	美国, 北美洲	计算机科学	2020	351	351-400
雪城大学	Syracuse University	美国, 北美洲	计算机科学	2020	351	351-400
纽约州立大学-布法罗	University At Buffalo, The State University of New York	美国, 北美洲	计算机科学	2020	351	351-400
中佛罗里达大学	University of Central Florida	美国, 北美洲	计算机科学	2020	351	351-400
迈阿密大学	University of Miami	美国, 北美洲	计算机科学	2020	351	351-400
犹他大学	University of Utah	美国, 北美洲	计算机科学	2020	351	351-400
范德堡大学	Vanderbilt University	美国, 北美洲	计算机科学	2020	351	351-400
爱荷华州立大学	Iowa State University	美国, 北美洲	计算机科学	2020	401	401-450
南佛罗里达大学	University of South Florida	美国, 北美洲	计算机科学	2020	401	401-450
田纳西大学-诺克斯维尔	University of Tennessee, Knoxville	美国, 北美洲	计算机科学	2020	401	401-450
凯斯西储大学	Case Western Reserve University	美国, 北美洲	计算机科学	2020	451	451-500
纽约城市大学-城市学院	City University of New York City College	美国, 北美洲	计算机科学	2020	451	451-500
威廉与玛丽学院	William & Mary	美国, 北美洲	计算机科学	2020	451	451-500
佛罗里达国际大学	Florida International University	美国, 北美洲	计算机科学	2020	451	451-500
乔治城大学	Georgetown University	美国, 北美洲	计算机科学	2020	451	451-500
坦普尔大学	Temple University	美国, 北美洲	计算机科学	2020	451	451-500
佐治亚大学	University of Georgia	美国, 北美洲	计算机科学	2020	451	451-500
塔夫茨大学	Tufts University	美国, 北美洲	计算机科学	2020	451	451-500
阿拉巴马大学	The University of Alabama, Tuscaloosa	美国, 北美洲	计算机科学	2020	451	451-500
加州大学-圣克鲁兹	University of California, Santa Cruz	美国, 北美洲	计算机科学	2020	451	451-500
南卡罗来纳大学-哥伦比亚	University of South Carolina, Columbia	美国, 北美洲	计算机科学	2020	451	451-500
韦恩州立大学	Wayne State University	美国, 北美洲	计算机科学	2020	451	451-500
科罗拉多州立大学	Colorado State University	美国, 北美洲	计算机科学	2020	501	501-550
德雷塞尔大学	Drexel University	美国, 北美洲	计算机科学	2020	501	501-550
埃莫里大学	Emory University	美国, 北美洲	计算机科学	2020	501	501-550
密歇根技术大学	Michigan Technological University	美国, 北美洲	计算机科学	2020	501	501-550
新泽西理工学院	New Jersey Institute of Technology	美国, 北美洲	计算机科学	2020	501	501-550
加州大学-河滨	University of California, Riverside	美国, 北美洲	计算机科学	2020	501	501-550
康涅狄格大学-斯道思	University of Connecticut	美国, 北美洲	计算机科学	2020	501	501-550
休斯顿大学	University of Houston	美国, 北美洲	计算机科学	2020	501	501-550
马里兰大学-巴尔的摩县	University of Maryland, Baltimore County	美国, 北美洲	计算机科学	2020	501	501-550
德克萨斯大学-圣安东尼奥	The University of Texas At San Antonio	美国, 北美洲	计算机科学	2020	501	501-550
纽约州立大学宾汉姆顿大学	Binghamton University	美国, 北美洲	计算机科学	2020	551	551-600
克莱姆森大学	Clemson University	美国, 北美洲	计算机科学	2020	551	551-600
俄勒冈州立大学	Oregon State University	美国, 北美洲	计算机科学	2020	551	551-600
德克萨斯技术大学	Texas Tech University	美国, 北美洲	计算机科学	2020	551	551-600
