大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
法赫德国王石油矿产大学	King Fahd University of Petroleum & Minerals	沙特, 亚洲	QS世界大学排名	2025	101	101
阿卜杜勒阿齐兹国王大学	King Abdulaziz University	沙特, 亚洲	QS世界大学排名	2025	149	149
沙特国王大学	King Saud University	沙特, 亚洲	QS世界大学排名	2025	200	=200
哈里发大学	Khalifa University	沙特, 亚洲	QS世界大学排名	2025	202	202
阿联酋大学	United Arab Emirates University	沙特, 亚洲	QS世界大学排名	2025	261	=261
沙迦美国大学	American University of Sharjah	沙特, 亚洲	QS世界大学排名	2025	332	=332
沙迦大学	University of Sharjah	沙特, 亚洲	QS世界大学排名	2025	434	434
阿治曼大学	Ajman University	沙特, 亚洲	QS世界大学排名	2025	477	=477
阿布扎比大学	Abu Dhabi University	沙特, 亚洲	QS世界大学排名	2025	501	=501
伊玛目阿卜杜拉曼宾费萨尔大学	Imam Abdulrahman Bin Faisal University, Iau, Formerly University of Dammam	沙特, 亚洲	QS世界大学排名	2025	513	=513
穆罕默德·本·法赫德亲王大学	Prince Mohammad Bin Fahd University	沙特, 亚洲	QS世界大学排名	2025	513	=513
乌姆埃尔古拉大学	Umm Al-qura University	沙特, 亚洲	QS世界大学排名	2025	559	=559
哈立德国王大学	King Khalid University	沙特, 亚洲	QS世界大学排名	2025	601	601-610
迪拜美国大学	American University In Dubai	沙特, 亚洲	QS世界大学排名	2025	621	621-630
苏丹王子大学	Prince Sultan University (PSU)	沙特, 亚洲	QS世界大学排名	2025	681	681-690
努拉公主大学	Princess Nourah Bint Abdulrahman University	沙特, 亚洲	QS世界大学排名	2025	681	681-690
埃法特大学	Effat University	沙特, 亚洲	QS世界大学排名	2025	721	721-730
费萨尔国王大学	King Faisal University	沙特, 亚洲	QS世界大学排名	2025	761	761-770
卡西姆大学	Qassim University	沙特, 亚洲	QS世界大学排名	2025	781	781-790
阿尔法萨尔大学	Alfaisal University	沙特, 亚洲	QS世界大学排名	2025	791	791-800
约夫大学	Jouf University	沙特, 亚洲	QS世界大学排名	2025	801	801-850
伊玛目穆罕默德·本·沙特伊斯兰大学	Imam Mohammad Ibn Saud Islamic University	沙特, 亚洲	QS世界大学排名	2025	901	901-950
哈里大学	University of Hail	沙特, 亚洲	QS世界大学排名	2025	901	901-950
北方边境大学	Northern Border University	沙特, 亚洲	QS世界大学排名	2025	951	951-1000
麦地那伊斯兰大学	Islamic University of Madinah	沙特, 亚洲	QS世界大学排名	2025	1001	1001-1200
泰巴大学	Taibah University	沙特, 亚洲	QS世界大学排名	2025	1001	1001-1200
塔布克大学	University of Tabuk	沙特, 亚洲	QS世界大学排名	2025	1001	1001-1200
