大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	QS世界大学排名	2025	28	28
慕尼黑大学	University of Munich	德国, 欧洲	QS世界大学排名	2025	59	59
海德堡大学	Heidelberg University	德国, 欧洲	QS世界大学排名	2025	84	=84
柏林自由大学	Free University of Berlin	德国, 欧洲	QS世界大学排名	2025	97	97
亚琛工业大学	Rwth Aachen University	德国, 欧洲	QS世界大学排名	2025	99	99
卡尔斯鲁厄理工学院	Karlsruhe Institute of Technology, Kit	德国, 欧洲	QS世界大学排名	2025	102	102
柏林洪堡大学	Humboldt University of Berlin	德国, 欧洲	QS世界大学排名	2025	126	=126
柏林工业大学	Technical University of Berlin	德国, 欧洲	QS世界大学排名	2025	147	147
汉堡大学	University of Hamburg	德国, 欧洲	QS世界大学排名	2025	191	191
弗莱堡大学	University of Freiburg	德国, 欧洲	QS世界大学排名	2025	212	212
图宾根大学	University of Tuebingen	德国, 欧洲	QS世界大学排名	2025	222	=222
埃朗根-纽伦堡大学	University of Erlangen, Nuremberg	德国, 欧洲	QS世界大学排名	2025	224	=224
波恩大学	University of Bonn	德国, 欧洲	QS世界大学排名	2025	227	=227
德累斯顿工业大学	Dresden University of Technology	德国, 欧洲	QS世界大学排名	2025	234	234
达姆施塔特工业大学	Technical University Darmstadt	德国, 欧洲	QS世界大学排名	2025	241	=241
哥廷根大学	University of Goettingen	德国, 欧洲	QS世界大学排名	2025	252	=252
科隆大学	University of Cologne	德国, 欧洲	QS世界大学排名	2025	285	=285
法兰克福大学	University of Frankfurt	德国, 欧洲	QS世界大学排名	2025	309	=309
斯图加特大学	University of Stuttgart	德国, 欧洲	QS世界大学排名	2025	314	314
明斯特大学	University of Muenster	德国, 欧洲	QS世界大学排名	2025	367	367
弗莱贝格工业大学	Technische Universität Bergakademie Freiberg	德国, 欧洲	QS世界大学排名	2025	380	=380
波鸿大学	University of Bochum	德国, 欧洲	QS世界大学排名	2025	396	=396
汉诺威大学	University of Hannover	德国, 欧洲	QS世界大学排名	2025	426	=426
维尔茨堡大学	University of Wuerzburg	德国, 欧洲	QS世界大学排名	2025	428	=428
吉森大学	University of Giessen	德国, 欧洲	QS世界大学排名	2025	445	=445
康斯坦茨大学	University of Konstanz	德国, 欧洲	QS世界大学排名	2025	466	=466
波茨坦大学	University of Potsdam	德国, 欧洲	QS世界大学排名	2025	474	=474
曼海姆大学	Universität Mannheim	德国, 欧洲	QS世界大学排名	2025	487	487
美因茨大学	University of Mainz	德国, 欧洲	QS世界大学排名	2025	501	=501
耶拿大学	University of Jena	德国, 欧洲	QS世界大学排名	2025	526	526
拜罗伊特大学	University of Bayreuth	德国, 欧洲	QS世界大学排名	2025	527	=527
莱比锡大学	University of Leipzig	德国, 欧洲	QS世界大学排名	2025	527	=527
乌尔姆大学	University of Ulm	德国, 欧洲	QS世界大学排名	2025	554	=554
不来梅大学	University of Bremen	德国, 欧洲	QS世界大学排名	2025	592	=592
霍恩海姆大学	University of Hohenheim	德国, 欧洲	QS世界大学排名	2025	601	601-610
萨尔大学	Saarland University	德国, 欧洲	QS世界大学排名	2025	601	601-610
德国基尔大学	University of Kiel	德国, 欧洲	QS世界大学排名	2025	611	611-620
哈勒-维腾贝格大学	Martin-luther-universität Halle-wittenberg	德国, 欧洲	QS世界大学排名	2025	671	671-680
雷根斯堡大学	University of Regensburg	德国, 欧洲	QS世界大学排名	2025	741	741-750
布伦瑞克工业大学	Technical University of Braunschweig	德国, 欧洲	QS世界大学排名	2025	751	751-760
马尔堡大学	University of Marburg	德国, 欧洲	QS世界大学排名	2025	801	801-850
多特蒙德工业大学	Technical University of Dortmund	德国, 欧洲	QS世界大学排名	2025	801	801-850
杜伊斯堡-埃森大学	University of Duisburg, Essen	德国, 欧洲	QS世界大学排名	2025	801	801-850
罗斯托克大学	University of Rostock	德国, 欧洲	QS世界大学排名	2025	801	801-850
杜塞尔多夫大学	University of Duesseldorf	德国, 欧洲	QS世界大学排名	2025	851	851-900
比勒费尔德大学	Bielefeld University	德国, 欧洲	QS世界大学排名	2025	1001	1001-1200
锡根大学	Universität Siegen	德国, 欧洲	QS世界大学排名	2025	1001	1001-1200
凯泽斯劳滕-兰道大学 (RPTU)	University of Kaiserslautern-Landau(RPTU)	德国, 欧洲	QS世界大学排名	2025	1201	1201-1400
