大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
剑桥大学	University of Cambridge	英国, 欧洲	计算机科学	2019	5	5
牛津大学	University of Oxford	英国, 欧洲	计算机科学	2019	6	6
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	计算机科学	2019	8	8
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	计算机科学	2019	9	9
帝国理工学院	Imperial College London	英国, 欧洲	计算机科学	2019	15	=15
爱丁堡大学	The University of Edinburgh	英国, 欧洲	计算机科学	2019	21	21
伦敦大学学院	University College London	英国, 欧洲	计算机科学	2019	23	23
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	计算机科学	2019	34	=34
米兰理工大学	Polytechnic Institute of Milan	意大利, 欧洲	计算机科学	2019	37	37
皇家理工学院	Kth Royal Institute of Technology	瑞典, 欧洲	计算机科学	2019	41	41
巴黎文理研究大学	Université Psl	法国, 欧洲	计算机科学	2019	43	43
莫斯科国立大学	Moscow State University	俄罗斯, 欧洲	计算机科学	2019	48	48
代尔夫特理工大学	Delft University of Technology	荷兰, 欧洲	计算机科学	2019	51	51-100
巴黎综合理工学院	Ecole Polytechnique	法国, 欧洲	计算机科学	2019	51	51-100
埃因霍温工业大学	Eindhoven University of Technology	荷兰, 欧洲	计算机科学	2019	51	51-100
鲁汶大学，佛兰德语	Ku Leuven	比利时, 欧洲	计算机科学	2019	51	51-100
伦敦国王学院	King's College London	英国, 欧洲	计算机科学	2019	51	51-100
卡尔斯鲁厄理工学院	Karlsruhe Institute of Technology, Kit	德国, 欧洲	计算机科学	2019	51	51-100
慕尼黑大学	University of Munich	德国, 欧洲	计算机科学	2019	51	51-100
都灵理工大学	Polytechnic University of Turin	意大利, 欧洲	计算机科学	2019	51	51-100
亚琛工业大学	Rwth Aachen University	德国, 欧洲	计算机科学	2019	51	51-100
罗马第一大学	Sapienza University of Rome	意大利, 欧洲	计算机科学	2019	51	51-100
索邦大学	Sorbonne University	法国, 欧洲	计算机科学	2019	51	51-100
柏林工业大学	Technical University of Berlin	德国, 欧洲	计算机科学	2019	51	51-100
维也纳工业大学	Vienna University of Technology	奥地利, 欧洲	计算机科学	2019	51	51-100
曼彻斯特大学	The University of Manchester	英国, 欧洲	计算机科学	2019	51	51-100
都柏林三一学院	Trinity College Dublin	爱尔兰, 欧洲	计算机科学	2019	51	51-100
博洛尼亚大学	University of Bologna	意大利, 欧洲	计算机科学	2019	51	51-100
比萨大学	University of Pisa	意大利, 欧洲	计算机科学	2019	51	51-100
鲁汶大学，法语	Catholic University of Louvain	比利时, 欧洲	计算机科学	2019	51	51-100
阿姆斯特丹大学	University of Amsterdam	荷兰, 欧洲	计算机科学	2019	51	51-100
阿尔托大学	Aalto University	芬兰, 欧洲	计算机科学	2019	101	101-150
奥胡斯大学	Aarhus University	丹麦, 欧洲	计算机科学	2019	101	101-150
法国巴黎中央理工-高等电力学院	Centralesupelec	法国, 欧洲	计算机科学	2019	101	101-150
查尔姆斯理工大学	Chalmers University of Technology	瑞典, 欧洲	计算机科学	2019	101	101-150
柏林洪堡大学	Humboldt University of Berlin	德国, 欧洲	计算机科学	2019	101	101-150
圣彼得堡国立信息技术、机械与光学大学	Itmo University	俄罗斯, 欧洲	计算机科学	2019	101	101-150
伦敦政治经济学院	London School of Economics And Political Science	英国, 欧洲	计算机科学	2019	101	101-150
雅典国家技术大学	National Technical University of Athens	希腊, 欧洲	计算机科学	2019	101	101-150
圣彼得堡国立大学	Saint Petersburg State University	俄罗斯, 欧洲	计算机科学	2019	101	101-150
达姆施塔特工业大学	Technical University Darmstadt	德国, 欧洲	计算机科学	2019	101	101-150
