大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	QS世界大学排名	2025	1	1
哈佛大学	Harvard University	美国, 北美洲	QS世界大学排名	2025	4	4
斯坦福大学	Stanford University	美国, 北美洲	QS世界大学排名	2025	6	6
加州理工学院	California Institute of Technology	美国, 北美洲	QS世界大学排名	2025	10	10
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	QS世界大学排名	2025	11	11
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	QS世界大学排名	2025	12	12
康奈尔大学	Cornell University	美国, 北美洲	QS世界大学排名	2025	16	16
芝加哥大学	University of Chicago	美国, 北美洲	QS世界大学排名	2025	21	21
普林斯顿大学	Princeton University	美国, 北美洲	QS世界大学排名	2025	22	22
耶鲁大学	Yale University	美国, 北美洲	QS世界大学排名	2025	23	23
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	QS世界大学排名	2025	32	=32
哥伦比亚大学	Columbia University	美国, 北美洲	QS世界大学排名	2025	34	=34
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	QS世界大学排名	2025	42	42
纽约大学	New York University	美国, 北美洲	QS世界大学排名	2025	43	43
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	QS世界大学排名	2025	44	44
西北大学，埃文斯顿	Northwestern University	美国, 北美洲	QS世界大学排名	2025	50	=50
卡内基梅隆大学	Carnegie Mellon University	美国, 北美洲	QS世界大学排名	2025	58	58
杜克大学	Duke University	美国, 北美洲	QS世界大学排名	2025	61	61
德克萨斯州大学-奥斯汀	The University of Texas At Austin	美国, 北美洲	QS世界大学排名	2025	66	66
伊利诺伊大学厄巴纳-香槟分校	University of Illinois At Urbana-champaign	美国, 北美洲	QS世界大学排名	2025	69	=69
加州大学-圣地亚哥	University of California, San Diego	美国, 北美洲	QS世界大学排名	2025	72	72
华盛顿大学-西雅图	University of Washington	美国, 北美洲	QS世界大学排名	2025	76	76
布朗大学	Brown University	美国, 北美洲	QS世界大学排名	2025	79	79
宾夕法尼亚州立大学-大学城	Pennsylvania State University, University Park	美国, 北美洲	QS世界大学排名	2025	89	=89
普渡大学-西拉法叶	Purdue University, West Lafayette	美国, 北美洲	QS世界大学排名	2025	89	=89
波士顿大学	Boston University	美国, 北美洲	QS世界大学排名	2025	108	108
佐治亚理工学院	Georgia Institute of Technology	美国, 北美洲	QS世界大学排名	2025	114	114
威斯康星大学-麦迪逊	University of Wisconsin, Madison	美国, 北美洲	QS世界大学排名	2025	116	116
南加州大学	University of Southern California	美国, 北美洲	QS世界大学排名	2025	125	125
加州大学-戴维斯	University of California, Davis	美国, 北美洲	QS世界大学排名	2025	130	130
莱斯大学	Rice University	美国, 北美洲	QS世界大学排名	2025	141	=141
密歇根州立大学	Michigan State University	美国, 北美洲	QS世界大学排名	2025	152	=152
德州农工大学	Texas A&m University	美国, 北美洲	QS世界大学排名	2025	154	154
北卡罗来纳大学-教堂山	University of North Carolina At Chapel Hill	美国, 北美洲	QS世界大学排名	2025	155	=155
华盛顿大学-圣路易斯	Washington University In St. Louis	美国, 北美洲	QS世界大学排名	2025	176	=176
加州大学-圣塔芭芭拉	University of California, Santa Barbara	美国, 北美洲	QS世界大学排名	2025	178	178
埃莫里大学	Emory University	美国, 北美洲	QS世界大学排名	2025	196	196
亚利桑那州立大学	Arizona State University	美国, 北美洲	QS世界大学排名	2025	200	=200
明尼苏达大学-双城	University of Minnesota, Twin Cities	美国, 北美洲	QS世界大学排名	2025	203	=203
俄亥俄州立大学-哥伦布	The Ohio State University, Columbus	美国, 北美洲	QS世界大学排名	2025	208	208
佛罗里达大学	University of Florida	美国, 北美洲	QS世界大学排名	2025	215	=215
马里兰大学-大学城	University of Maryland, College Park	美国, 北美洲	QS世界大学排名	2025	218	218
罗切斯特大学	University of Rochester	美国, 北美洲	QS世界大学排名	2025	236	=236
达特茅斯学院	Dartmouth College	美国, 北美洲	QS世界大学排名	2025	243	243
范德堡大学	Vanderbilt University	美国, 北美洲	QS世界大学排名	2025	248	248
凯斯西储大学	Case Western Reserve University	美国, 北美洲	QS世界大学排名	2025	259	259
马萨诸塞大学-阿默斯特	University of Massachusetts Amherst	美国, 北美洲	QS世界大学排名	2025	275	=275
匹兹堡大学	University of Pittsburgh	美国, 北美洲	QS世界大学排名	2025	275	=275
亚利桑那大学	University of Arizona	美国, 北美洲	QS世界大学排名	2025	293	=293
弗吉尼亚大学	University of Virginia	美国, 北美洲	QS世界大学排名	2025	297	297
乔治城大学	Georgetown University	美国, 北美洲	QS世界大学排名	2025	301	301
加州大学-欧文	University of California, Irvine	美国, 北美洲	QS世界大学排名	2025	307	307
北卡罗来纳州立大学-罗利	North Carolina State University, Raleigh	美国, 北美洲	QS世界大学排名	2025	311	311
圣母玛利亚大学	University of Notre Dame	美国, 北美洲	QS世界大学排名	2025	316	=316
科罗拉多大学-玻尔得	University of Colorado At Boulder	美国, 北美洲	QS世界大学排名	2025	320	320
迈阿密大学	University of Miami	美国, 北美洲	QS世界大学排名	2025	324	=324
罗格斯大学新布朗斯维克分校	Rutgers, The State University of New Jersey - New Brunswick	美国, 北美洲	QS世界大学排名	2025	328	=328
塔夫茨大学	Tufts University	美国, 北美洲	QS世界大学排名	2025	344	=344
印第安纳大学-布鲁明顿	Indiana University Bloomington	美国, 北美洲	QS世界大学排名	2025	355	=355
伊利诺伊大学芝加哥分校	University of Illinois At Chicago	美国, 北美洲	QS世界大学排名	2025	365	=365
乔治华盛顿大学	The George Washington University	美国, 北美洲	QS世界大学排名	2025	371	=371
弗吉尼亚理工学院	Virginia Polytechnic Institute And State University	美国, 北美洲	QS世界大学排名	2025	389	=389
加州大学-圣克鲁兹	University of California, Santa Cruz	美国, 北美洲	QS世界大学排名	2025	393	=393
东北大学，波士顿	Northeastern University, Boston	美国, 北美洲	QS世界大学排名	2025	396	=396
叶史瓦大学	Yeshiva University	美国, 北美洲	QS世界大学排名	2025	413	=413
科罗拉多州立大学	Colorado State University	美国, 北美洲	QS世界大学排名	2025	442	=442
堪萨斯大学-劳伦斯	University of Kansas	美国, 北美洲	QS世界大学排名	2025	452	=452
纽约州立大学-石溪	Stony Brook University	美国, 北美洲	QS世界大学排名	2025	460	460
纽约州立大学-布法罗	University At Buffalo, The State University of New York	美国, 北美洲	QS世界大学排名	2025	466	=466
华盛顿州立大学-普尔曼	Washington State University	美国, 北美洲	QS世界大学排名	2025	466	=466
爱荷华州立大学	Iowa State University	美国, 北美洲	QS世界大学排名	2025	470	470
田纳西大学-诺克斯维尔	University of Tennessee, Knoxville	美国, 北美洲	QS世界大学排名	2025	481	=481
夏威夷大学马诺阿分校	University of Hawaii At Manoa	美国, 北美洲	QS世界大学排名	2025	488	488
加州大学-河滨	University of California, Riverside	美国, 北美洲	QS世界大学排名	2025	497	=497
科罗拉多矿业大学	Colorado School of Mines	美国, 北美洲	QS世界大学排名	2025	501	=501
特拉华大学	University of Delaware	美国, 北美洲	QS世界大学排名	2025	506	=506
密苏里科技大学	Missouri University of Science And Technology	美国, 北美洲	QS世界大学排名	2025	527	=527
犹他大学	University of Utah	美国, 北美洲	QS世界大学排名	2025	531	=531
康涅狄格大学-斯道思	University of Connecticut	美国, 北美洲	QS世界大学排名	2025	565	=565
佛罗里达州立大学	Florida State University	美国, 北美洲	QS世界大学排名	2025	573	573
佛罗里达国际大学	Florida International University	美国, 北美洲	QS世界大学排名	2025	574	=574
佐治亚大学	University of Georgia	美国, 北美洲	QS世界大学排名	2025	587	=587
爱荷华大学	University of Iowa	美国, 北美洲	QS世界大学排名	2025	596	=596
德克萨斯大学-达拉斯	The University of Texas At Dallas	美国, 北美洲	QS世界大学排名	2025	596	=596
伊利诺伊理工大学	Illinois Institute of Technology	美国, 北美洲	QS世界大学排名	2025	601	601-610
伦斯勒理工学院	Rensselaer Polytechnic Institute	美国, 北美洲	QS世界大学排名	2025	601	601-610
南卡罗来纳大学-哥伦比亚	University of South Carolina, Columbia	美国, 北美洲	QS世界大学排名	2025	601	601-610
南佛罗里达大学	University of South Florida	美国, 北美洲	QS世界大学排名	2025	621	621-630
波士顿学院	Boston College	美国, 北美洲	QS世界大学排名	2025	631	631-640
杜兰大学	Tulane University	美国, 北美洲	QS世界大学排名	2025	631	631-640
利哈伊大学	Lehigh University	美国, 北美洲	QS世界大学排名	2025	641	641-650
俄勒冈州立大学	Oregon State University	美国, 北美洲	QS世界大学排名	2025	641	641-650
密苏里大学-哥伦比亚	University of Missouri, Columbia	美国, 北美洲	QS世界大学排名	2025	641	641-650
休斯顿大学	University of Houston	美国, 北美洲	QS世界大学排名	2025	651	651-660
纽约城市大学-城市学院	City University of New York City College	美国, 北美洲	QS世界大学排名	2025	661	661-670
坦普尔大学	Temple University	美国, 北美洲	QS世界大学排名	2025	681	681-690
斯蒂文斯理工学院	Stevens Institute of Technology	美国, 北美洲	QS世界大学排名	2025	701	701-710
