大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
剑桥大学	University of Cambridge	英国, 欧洲	QS世界大学排名	2018	5	5
牛津大学	University of Oxford	英国, 欧洲	QS世界大学排名	2018	6	6
伦敦大学学院	University College London	英国, 欧洲	QS世界大学排名	2018	7	7
帝国理工学院	Imperial College London	英国, 欧洲	QS世界大学排名	2018	8	8
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	QS世界大学排名	2018	10	10
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	QS世界大学排名	2018	12	12
伦敦国王学院	King's College London	英国, 欧洲	QS世界大学排名	2018	23	=23
爱丁堡大学	The University of Edinburgh	英国, 欧洲	QS世界大学排名	2018	23	=23
曼彻斯特大学	The University of Manchester	英国, 欧洲	QS世界大学排名	2018	34	34
伦敦政治经济学院	London School of Economics And Political Science	英国, 欧洲	QS世界大学排名	2018	35	35
巴黎高等师范学校	Ecole Normale Superieure, Paris	法国, 欧洲	QS世界大学排名	2018	43	43
布里斯托尔大学	University of Bristol	英国, 欧洲	QS世界大学排名	2018	44	44
代尔夫特理工大学	Delft University of Technology	荷兰, 欧洲	QS世界大学排名	2018	54	54
华威大学	The University of Warwick	英国, 欧洲	QS世界大学排名	2018	57	57
阿姆斯特丹大学	University of Amsterdam	荷兰, 欧洲	QS世界大学排名	2018	58	58
巴黎综合理工学院	Ecole Polytechnique	法国, 欧洲	QS世界大学排名	2018	59	59
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	QS世界大学排名	2018	64	64
格拉斯哥大学	The University of Glasgow	英国, 欧洲	QS世界大学排名	2018	65	65
慕尼黑大学	University of Munich	德国, 欧洲	QS世界大学排名	2018	66	66
海德堡大学	Heidelberg University	德国, 欧洲	QS世界大学排名	2018	68	68
鲁汶大学，佛兰德语	Ku Leuven	比利时, 欧洲	QS世界大学排名	2018	71	=71
苏黎世大学	University of Zurich	瑞士, 欧洲	QS世界大学排名	2018	73	=73
哥本哈根大学	University of Copenhagen	丹麦, 欧洲	QS世界大学排名	2018	73	=73
杜伦大学	Durham University	英国, 欧洲	QS世界大学排名	2018	78	=78
隆德大学	Lund University	瑞典, 欧洲	QS世界大学排名	2018	78	=78
谢菲尔德大学	The University of Sheffield	英国, 欧洲	QS世界大学排名	2018	82	=82
伯明翰大学	University of Birmingham	英国, 欧洲	QS世界大学排名	2018	84	=84
诺丁汉大学	University of Nottingham	英国, 欧洲	QS世界大学排名	2018	84	=84
都柏林三一学院	Trinity College Dublin	爱尔兰, 欧洲	QS世界大学排名	2018	88	88
圣安德鲁斯大学	University of St Andrews	英国, 欧洲	QS世界大学排名	2018	92	92
莫斯科国立大学	Moscow State University	俄罗斯, 欧洲	QS世界大学排名	2018	95	=95
日内瓦大学	University of Geneva	瑞士, 欧洲	QS世界大学排名	2018	98	=98
皇家理工学院	Kth Royal Institute of Technology	瑞典, 欧洲	QS世界大学排名	2018	98	=98
利兹大学	University of Leeds	英国, 欧洲	QS世界大学排名	2018	101	101
南安普敦大学	University of Southampton	英国, 欧洲	QS世界大学排名	2018	102	=102
赫尔辛基大学	University of Helsinki	芬兰, 欧洲	QS世界大学排名	2018	102	=102
埃因霍温工业大学	Eindhoven University of Technology	荷兰, 欧洲	QS世界大学排名	2018	104	104
卡尔斯鲁厄理工学院	Karlsruhe Institute of Technology, Kit	德国, 欧洲	QS世界大学排名	2018	107	107
乌得勒支大学	Utrecht University	荷兰, 欧洲	QS世界大学排名	2018	109	=109
莱顿大学	Leiden University	荷兰, 欧洲	QS世界大学排名	2018	109	=109
乌普萨拉大学	Uppsala University	瑞典, 欧洲	QS世界大学排名	2018	112	112
