大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	QS世界大学排名	2016	1	1
哈佛大学	Harvard University	美国, 北美洲	QS世界大学排名	2016	2	2
斯坦福大学	Stanford University	美国, 北美洲	QS世界大学排名	2016	3	=3
加州理工学院	California Institute of Technology	美国, 北美洲	QS世界大学排名	2016	5	5
芝加哥大学	University of Chicago	美国, 北美洲	QS世界大学排名	2016	10	10
普林斯顿大学	Princeton University	美国, 北美洲	QS世界大学排名	2016	11	11
耶鲁大学	Yale University	美国, 北美洲	QS世界大学排名	2016	15	15
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	QS世界大学排名	2016	16	16
康奈尔大学	Cornell University	美国, 北美洲	QS世界大学排名	2016	17	17
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	QS世界大学排名	2016	18	18
哥伦比亚大学	Columbia University	美国, 北美洲	QS世界大学排名	2016	22	22
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	QS世界大学排名	2016	26	26
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	QS世界大学排名	2016	27	27
杜克大学	Duke University	美国, 北美洲	QS世界大学排名	2016	29	29
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	QS世界大学排名	2016	30	=30
西北大学，埃文斯顿	Northwestern University	美国, 北美洲	QS世界大学排名	2016	32	32
加州大学-圣地亚哥	University of California, San Diego	美国, 北美洲	QS世界大学排名	2016	44	44
布朗大学	Brown University	美国, 北美洲	QS世界大学排名	2016	49	49
纽约大学	New York University	美国, 北美洲	QS世界大学排名	2016	53	53
威斯康星大学-麦迪逊	University of Wisconsin, Madison	美国, 北美洲	QS世界大学排名	2016	54	54
伊利诺伊大学厄巴纳-香槟分校	University of Illinois At Urbana-champaign	美国, 北美洲	QS世界大学排名	2016	59	59
卡内基梅隆大学	Carnegie Mellon University	美国, 北美洲	QS世界大学排名	2016	62	=62
华盛顿大学-西雅图	University of Washington	美国, 北美洲	QS世界大学排名	2016	65	65
德克萨斯州大学-奥斯汀	The University of Texas At Austin	美国, 北美洲	QS世界大学排名	2016	77	77
北卡罗来纳大学-教堂山	University of North Carolina At Chapel Hill	美国, 北美洲	QS世界大学排名	2016	79	79
佐治亚理工学院	Georgia Institute of Technology	美国, 北美洲	QS世界大学排名	2016	84	84
加州大学-戴维斯	University of California, Davis	美国, 北美洲	QS世界大学排名	2016	85	=85
普渡大学-西拉法叶	Purdue University, West Lafayette	美国, 北美洲	QS世界大学排名	2016	89	=89
波士顿大学	Boston University	美国, 北美洲	QS世界大学排名	2016	91	91
俄亥俄州立大学-哥伦布	The Ohio State University, Columbus	美国, 北美洲	QS世界大学排名	2016	99	99
宾夕法尼亚州立大学-大学城	Pennsylvania State University, University Park	美国, 北美洲	QS世界大学排名	2016	101	101
莱斯大学	Rice University	美国, 北美洲	QS世界大学排名	2016	106	106
华盛顿大学-圣路易斯	Washington University In St. Louis	美国, 北美洲	QS世界大学排名	2016	110	=110
明尼苏达大学-双城	University of Minnesota, Twin Cities	美国, 北美洲	QS世界大学排名	2016	123	123
马里兰大学-大学城	University of Maryland, College Park	美国, 北美洲	QS世界大学排名	2016	126	=126
加州大学-圣塔芭芭拉	University of California, Santa Barbara	美国, 北美洲	QS世界大学排名	2016	129	129
南加州大学	University of Southern California	美国, 北美洲	QS世界大学排名	2016	130	=130
匹兹堡大学	University of Pittsburgh	美国, 北美洲	QS世界大学排名	2016	133	=133
达特茅斯学院	Dartmouth College	美国, 北美洲	QS世界大学排名	2016	158	158
德州农工大学	Texas A&m University	美国, 北美洲	QS世界大学排名	2016	159	=159
加州大学-欧文	University of California, Irvine	美国, 北美洲	QS世界大学排名	2016	163	163
密歇根州立大学	Michigan State University	美国, 北美洲	QS世界大学排名	2016	164	164
埃莫里大学	Emory University	美国, 北美洲	QS世界大学排名	2016	165	165
弗吉尼亚大学	University of Virginia	美国, 北美洲	QS世界大学排名	2016	172	172
科罗拉多大学-玻尔得	University of Colorado At Boulder	美国, 北美洲	QS世界大学排名	2016	175	175
佛罗里达大学	University of Florida	美国, 北美洲	QS世界大学排名	2016	180	180
伊利诺伊大学芝加哥分校	University of Illinois At Chicago	美国, 北美洲	QS世界大学排名	2016	185	185
罗切斯特大学	University of Rochester	美国, 北美洲	QS世界大学排名	2016	190	=190
圣母玛利亚大学	University of Notre Dame	美国, 北美洲	QS世界大学排名	2016	195	=195
乔治城大学	Georgetown University	美国, 北美洲	QS世界大学排名	2016	213	=213
凯斯西储大学	Case Western Reserve University	美国, 北美洲	QS世界大学排名	2016	215	215
范德堡大学	Vanderbilt University	美国, 北美洲	QS世界大学排名	2016	216	=216
亚利桑那大学	University of Arizona	美国, 北美洲	QS世界大学排名	2016	216	=216
马萨诸塞大学-阿默斯特	University of Massachusetts Amherst	美国, 北美洲	QS世界大学排名	2016	243	=243
亚利桑那州立大学	Arizona State University	美国, 北美洲	QS世界大学排名	2016	249	=249
塔夫茨大学	Tufts University	美国, 北美洲	QS世界大学排名	2016	252	252
印第安纳大学-布鲁明顿	Indiana University Bloomington	美国, 北美洲	QS世界大学排名	2016	263	=263
加州大学-河滨	University of California, Riverside	美国, 北美洲	QS世界大学排名	2016	265	=265
罗格斯大学新布朗斯维克分校	Rutgers, The State University of New Jersey - New Brunswick	美国, 北美洲	QS世界大学排名	2016	269	=269
加州大学-圣克鲁兹	University of California, Santa Cruz	美国, 北美洲	QS世界大学排名	2016	269	=269
