大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	QS世界大学排名	2020	1	1
斯坦福大学	Stanford University	美国, 北美洲	QS世界大学排名	2020	2	2
哈佛大学	Harvard University	美国, 北美洲	QS世界大学排名	2020	3	3
牛津大学	University of Oxford	英国, 欧洲	QS世界大学排名	2020	4	4
加州理工学院	California Institute of Technology	美国, 北美洲	QS世界大学排名	2020	5	5
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	QS世界大学排名	2020	6	6
剑桥大学	University of Cambridge	英国, 欧洲	QS世界大学排名	2020	7	7
伦敦大学学院	University College London	英国, 欧洲	QS世界大学排名	2020	8	8
帝国理工学院	Imperial College London	英国, 欧洲	QS世界大学排名	2020	9	9
芝加哥大学	University of Chicago	美国, 北美洲	QS世界大学排名	2020	10	10
南洋理工大学	Nanyang Technological University	新加坡, 亚洲	QS世界大学排名	2020	11	11
新加坡国立大学	National University of Singapore	新加坡, 亚洲	QS世界大学排名	2020	11	11
普林斯顿大学	Princeton University	美国, 北美洲	QS世界大学排名	2020	13	13
康奈尔大学	Cornell University	美国, 北美洲	QS世界大学排名	2020	14	14
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	QS世界大学排名	2020	15	15
清华大学	Tsinghua University	中国, 亚洲, C9, 双一流, 985, 211, 北京, 综合类, 公立	QS世界大学排名	2020	16	16
耶鲁大学	Yale University	美国, 北美洲	QS世界大学排名	2020	17	17
哥伦比亚大学	Columbia University	美国, 北美洲	QS世界大学排名	2020	18	18
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	QS世界大学排名	2020	18	18
爱丁堡大学	The University of Edinburgh	英国, 欧洲	QS世界大学排名	2020	20	20
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	QS世界大学排名	2020	21	21
北京大学	Peking University	中国, 亚洲, C9, 双一流, 985, 211, 北京, 综合类, 公立	QS世界大学排名	2020	22	22
东京大学	The University of Tokyo	日本, 亚洲	QS世界大学排名	2020	22	22
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	QS世界大学排名	2020	24	24
杜克大学	Duke University	美国, 北美洲	QS世界大学排名	2020	25	25
香港大学	The University of Hong Kong	中国香港, 亚洲	QS世界大学排名	2020	25	25
