大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
海德堡大学	Heidelberg University	德国, 欧洲	QS世界大学排名	2014	50	50
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	QS世界大学排名	2014	53	53
慕尼黑大学	University of Munich	德国, 欧洲	QS世界大学排名	2014	65	65
弗莱堡大学	University of Freiburg	德国, 欧洲	QS世界大学排名	2014	102	=102
柏林自由大学	Free University of Berlin	德国, 欧洲	QS世界大学排名	2014	109	109
卡尔斯鲁厄理工学院	Karlsruhe Institute of Technology, Kit	德国, 欧洲	QS世界大学排名	2014	116	=116
柏林洪堡大学	Humboldt University of Berlin	德国, 欧洲	QS世界大学排名	2014	126	126
哥廷根大学	University of Goettingen	德国, 欧洲	QS世界大学排名	2014	128	128
图宾根大学	University of Tuebingen	德国, 欧洲	QS世界大学排名	2014	134	=134
亚琛工业大学	Rwth Aachen University	德国, 欧洲	QS世界大学排名	2014	147	147
波恩大学	University of Bonn	德国, 欧洲	QS世界大学排名	2014	163	=163
柏林工业大学	Technical University of Berlin	德国, 欧洲	QS世界大学排名	2014	183	=183
汉堡大学	University of Hamburg	德国, 欧洲	QS世界大学排名	2014	186	186
法兰克福大学	University of Frankfurt	德国, 欧洲	QS世界大学排名	2014	208	208
明斯特大学	University of Muenster	德国, 欧洲	QS世界大学排名	2014	236	=236
科隆大学	University of Cologne	德国, 欧洲	QS世界大学排名	2014	243	243
斯图加特大学	University of Stuttgart	德国, 欧洲	QS世界大学排名	2014	248	248
乌尔姆大学	University of Ulm	德国, 欧洲	QS世界大学排名	2014	258	258
达姆施塔特工业大学	Technical University Darmstadt	德国, 欧洲	QS世界大学排名	2014	260	260
德累斯顿工业大学	Dresden University of Technology	德国, 欧洲	QS世界大学排名	2014	262	262
康斯坦茨大学	University of Konstanz	德国, 欧洲	QS世界大学排名	2014	273	273
埃朗根-纽伦堡大学	University of Erlangen, Nuremberg	德国, 欧洲	QS世界大学排名	2014	278	278
曼海姆大学	Universität Mannheim	德国, 欧洲	QS世界大学排名	2014	281	=281
德国基尔大学	University of Kiel	德国, 欧洲	QS世界大学排名	2014	293	=293
美因茨大学	University of Mainz	德国, 欧洲	QS世界大学排名	2014	297	297
莱比锡大学	University of Leipzig	德国, 欧洲	QS世界大学排名	2014	311	=311
维尔茨堡大学	University of Wuerzburg	德国, 欧洲	QS世界大学排名	2014	325	=325
耶拿大学	University of Jena	德国, 欧洲	QS世界大学排名	2014	363	=363
波鸿大学	University of Bochum	德国, 欧洲	QS世界大学排名	2014	366	=366
不来梅大学	University of Bremen	德国, 欧洲	QS世界大学排名	2014	370	=370
杜塞尔多夫大学	University of Duesseldorf	德国, 欧洲	QS世界大学排名	2014	394	=394
雷根斯堡大学	University of Regensburg	德国, 欧洲	QS世界大学排名	2014	401	401-410
拜罗伊特大学	University of Bayreuth	德国, 欧洲	QS世界大学排名	2014	411	411-420
萨尔大学	Saarland University	德国, 欧洲	QS世界大学排名	2014	421	421-430
马尔堡大学	University of Marburg	德国, 欧洲	QS世界大学排名	2014	431	431-440
比勒费尔德大学	Bielefeld University	德国, 欧洲	QS世界大学排名	2014	431	431-440
汉诺威大学	University of Hannover	德国, 欧洲	QS世界大学排名	2014	451	451-460
杜伊斯堡-埃森大学	University of Duisburg, Essen	德国, 欧洲	QS世界大学排名	2014	481	481-490
吉森大学	University of Giessen	德国, 欧洲	QS世界大学排名	2014	501	501-550
布伦瑞克工业大学	Technical University of Braunschweig	德国, 欧洲	QS世界大学排名	2014	501	501-550
多特蒙德工业大学	Technical University of Dortmund	德国, 欧洲	QS世界大学排名	2014	501	501-550
哈勒-维腾贝格大学	Martin-luther-universität Halle-wittenberg	德国, 欧洲	QS世界大学排名	2014	601	601-650
欧洲商学院（EBS）大学	European Business School (ebs) University	德国, 欧洲	QS世界大学排名	2014	9999	N/A
奥托拜斯海姆管理学院	Whu - Otto Beisheim School of Management	德国, 欧洲	QS世界大学排名	2014	9999	N/A
波茨坦大学	University of Potsdam	德国, 欧洲	QS世界大学排名	2014	9999	N/A
