大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
剑桥大学	University of Cambridge	英国, 欧洲	QS世界大学排名	2024	2	2
牛津大学	University of Oxford	英国, 欧洲	QS世界大学排名	2024	3	3
帝国理工学院	Imperial College London	英国, 欧洲	QS世界大学排名	2024	6	6
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	QS世界大学排名	2024	7	7
伦敦大学学院	University College London	英国, 欧洲	QS世界大学排名	2024	9	9
爱丁堡大学	The University of Edinburgh	英国, 欧洲	QS世界大学排名	2024	22	22
巴黎文理研究大学	Université Psl	法国, 欧洲	QS世界大学排名	2024	24	24
曼彻斯特大学	The University of Manchester	英国, 欧洲	QS世界大学排名	2024	32	32
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	QS世界大学排名	2024	36	36
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	QS世界大学排名	2024	37	37
巴黎理工学院	Institut Polytechnique De Paris	法国, 欧洲	QS世界大学排名	2024	38	=38
伦敦国王学院	King's College London	英国, 欧洲	QS世界大学排名	2024	40	40
伦敦政治经济学院	London School of Economics And Political Science	英国, 欧洲	QS世界大学排名	2024	45	45
代尔夫特理工大学	Delft University of Technology	荷兰, 欧洲	QS世界大学排名	2024	47	=47
阿姆斯特丹大学	University of Amsterdam	荷兰, 欧洲	QS世界大学排名	2024	53	53
慕尼黑大学	University of Munich	德国, 欧洲	QS世界大学排名	2024	54	54
布里斯托尔大学	University of Bristol	英国, 欧洲	QS世界大学排名	2024	55	55
索邦大学	Sorbonne University	法国, 欧洲	QS世界大学排名	2024	59	59
鲁汶大学，佛兰德语	Ku Leuven	比利时, 欧洲	QS世界大学排名	2024	61	61
华威大学	The University of Warwick	英国, 欧洲	QS世界大学排名	2024	67	67
萨克雷大学(巴黎第十一大学)	Universite Paris Saclay (university of Paris-sud, Paris 11)	法国, 欧洲	QS世界大学排名	2024	71	71
皇家理工学院	Kth Royal Institute of Technology	瑞典, 欧洲	QS世界大学排名	2024	73	=73
利兹大学	University of Leeds	英国, 欧洲	QS世界大学排名	2024	75	75
格拉斯哥大学	The University of Glasgow	英国, 欧洲	QS世界大学排名	2024	76	=76
杜伦大学	Durham University	英国, 欧洲	QS世界大学排名	2024	78	78
都柏林三一学院	Trinity College Dublin	爱尔兰, 欧洲	QS世界大学排名	2024	81	=81
南安普敦大学	University of Southampton	英国, 欧洲	QS世界大学排名	2024	81	=81
伯明翰大学	University of Birmingham	英国, 欧洲	QS世界大学排名	2024	84	84
隆德大学	Lund University	瑞典, 欧洲	QS世界大学排名	2024	85	=85
莫斯科国立大学	Moscow State University	俄罗斯, 欧洲	QS世界大学排名	2024	87	=87
海德堡大学	Heidelberg University	德国, 欧洲	QS世界大学排名	2024	87	=87
苏黎世大学	University of Zurich	瑞士, 欧洲	QS世界大学排名	2024	91	=91
圣安德鲁斯大学	University of St Andrews	英国, 欧洲	QS世界大学排名	2024	95	=95
柏林自由大学	Free University of Berlin	德国, 欧洲	QS世界大学排名	2024	98	98
诺丁汉大学	University of Nottingham	英国, 欧洲	QS世界大学排名	2024	100	=100
谢菲尔德大学	The University of Sheffield	英国, 欧洲	QS世界大学排名	2024	104	104
乌普萨拉大学	Uppsala University	瑞典, 欧洲	QS世界大学排名	2024	105	105
亚琛工业大学	Rwth Aachen University	德国, 欧洲	QS世界大学排名	2024	106	106
哥本哈根大学	University of Copenhagen	丹麦, 欧洲	QS世界大学排名	2024	107	=107
乌得勒支大学	Utrecht University	荷兰, 欧洲	QS世界大学排名	2024	107	=107
阿尔托大学	Aalto University	芬兰, 欧洲	QS世界大学排名	2024	109	109
纽卡斯尔大学，英国纽卡斯尔	Newcastle University	英国, 欧洲	QS世界大学排名	2024	110	110
赫尔辛基大学	University of Helsinki	芬兰, 欧洲	QS世界大学排名	2024	115	115
奥斯陆大学	University of Oslo	挪威, 欧洲	QS世界大学排名	2024	117	117
斯德哥尔摩大学	Stockholm University	瑞典, 欧洲	QS世界大学排名	2024	118	118
卡尔斯鲁厄理工学院	Karlsruhe Institute of Technology, Kit	德国, 欧洲	QS世界大学排名	2024	119	119
柏林洪堡大学	Humboldt University of Berlin	德国, 欧洲	QS世界大学排名	2024	120	120
丹麦技术大学	Technical University of Denmark	丹麦, 欧洲	QS世界大学排名	2024	121	121
兰卡斯特大学	Lancaster University	英国, 欧洲	QS世界大学排名	2024	122	122
米兰理工大学	Polytechnic Institute of Milan	意大利, 欧洲	QS世界大学排名	2024	123	123
埃因霍温工业大学	Eindhoven University of Technology	荷兰, 欧洲	QS世界大学排名	2024	124	=124
巴塞尔大学	University of Basel	瑞士, 欧洲	QS世界大学排名	2024	124	=124
莱顿大学	Leiden University	荷兰, 欧洲	QS世界大学排名	2024	126	=126
伯尔尼大学	University of Bern	瑞士, 欧洲	QS世界大学排名	2024	126	=126
日内瓦大学	University of Geneva	瑞士, 欧洲	QS世界大学排名	2024	128	128
