大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
牛津大学	University of Oxford	英国, 欧洲	QS世界大学排名	2020	4	4
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	QS世界大学排名	2020	6	6
剑桥大学	University of Cambridge	英国, 欧洲	QS世界大学排名	2020	7	7
伦敦大学学院	University College London	英国, 欧洲	QS世界大学排名	2020	8	8
帝国理工学院	Imperial College London	英国, 欧洲	QS世界大学排名	2020	9	9
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	QS世界大学排名	2020	18	18
爱丁堡大学	The University of Edinburgh	英国, 欧洲	QS世界大学排名	2020	20	20
曼彻斯特大学	The University of Manchester	英国, 欧洲	QS世界大学排名	2020	27	27
伦敦国王学院	King's College London	英国, 欧洲	QS世界大学排名	2020	33	33
伦敦政治经济学院	London School of Economics And Political Science	英国, 欧洲	QS世界大学排名	2020	44	44
布里斯托尔大学	University of Bristol	英国, 欧洲	QS世界大学排名	2020	49	49
代尔夫特理工大学	Delft University of Technology	荷兰, 欧洲	QS世界大学排名	2020	50	50
巴黎文理研究大学	Université Psl	法国, 欧洲	QS世界大学排名	2020	53	53
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	QS世界大学排名	2020	55	55
巴黎综合理工学院	Ecole Polytechnique	法国, 欧洲	QS世界大学排名	2020	60	60
华威大学	The University of Warwick	英国, 欧洲	QS世界大学排名	2020	62	62
慕尼黑大学	University of Munich	德国, 欧洲	QS世界大学排名	2020	63	63
阿姆斯特丹大学	University of Amsterdam	荷兰, 欧洲	QS世界大学排名	2020	64	64
海德堡大学	Heidelberg University	德国, 欧洲	QS世界大学排名	2020	66	66
格拉斯哥大学	The University of Glasgow	英国, 欧洲	QS世界大学排名	2020	67	67
苏黎世大学	University of Zurich	瑞士, 欧洲	QS世界大学排名	2020	76	76
索邦大学	Sorbonne University	法国, 欧洲	QS世界大学排名	2020	77	77
杜伦大学	Durham University	英国, 欧洲	QS世界大学排名	2020	78	78
谢菲尔德大学	The University of Sheffield	英国, 欧洲	QS世界大学排名	2020	78	78
鲁汶大学，佛兰德语	Ku Leuven	比利时, 欧洲	QS世界大学排名	2020	80	80
哥本哈根大学	University of Copenhagen	丹麦, 欧洲	QS世界大学排名	2020	81	=81
伯明翰大学	University of Birmingham	英国, 欧洲	QS世界大学排名	2020	81	81
莫斯科国立大学	Moscow State University	俄罗斯, 欧洲	QS世界大学排名	2020	84	84
隆德大学	Lund University	瑞典, 欧洲	QS世界大学排名	2020	92	92
利兹大学	University of Leeds	英国, 欧洲	QS世界大学排名	2020	93	93
诺丁汉大学	University of Nottingham	英国, 欧洲	QS世界大学排名	2020	96	96
南安普敦大学	University of Southampton	英国, 欧洲	QS世界大学排名	2020	97	97
皇家理工学院	Kth Royal Institute of Technology	瑞典, 欧洲	QS世界大学排名	2020	98	98
圣安德鲁斯大学	University of St Andrews	英国, 欧洲	QS世界大学排名	2020	100	100
埃因霍温工业大学	Eindhoven University of Technology	荷兰, 欧洲	QS世界大学排名	2020	102	102
赫尔辛基大学	University of Helsinki	芬兰, 欧洲	QS世界大学排名	2020	107	107
都柏林三一学院	Trinity College Dublin	爱尔兰, 欧洲	QS世界大学排名	2020	108	108
日内瓦大学	University of Geneva	瑞士, 欧洲	QS世界大学排名	2020	110	110
丹麦技术大学	Technical University of Denmark	丹麦, 欧洲	QS世界大学排名	2020	112	112
格罗宁根大学	University of Groningen	荷兰, 欧洲	QS世界大学排名	2020	114	114
乌普萨拉大学	Uppsala University	瑞典, 欧洲	QS世界大学排名	2020	116	116
莱顿大学	Leiden University	荷兰, 欧洲	QS世界大学排名	2020	118	118
奥斯陆大学	University of Oslo	挪威, 欧洲	QS世界大学排名	2020	119	119
柏林洪堡大学	Humboldt University of Berlin	德国, 欧洲	QS世界大学排名	2020	120	120
乌得勒支大学	Utrecht University	荷兰, 欧洲	QS世界大学排名	2020	120	120
伯尔尼大学	University of Bern	瑞士, 欧洲	QS世界大学排名	2020	123	123
